row,upper_arm_left,upper_arm_left_cp,upper_arm_right,upper_arm_right_cp,lower_arm_left,lower_arm_left_cp,lower_arm_right,lower_arm_right_cp,neck,neck_cp,trunk,trunk_cp,legs,legs_cp,wrist_left,wrist_left_cp,wrist_right,wrist_right_cp
494,78.0,3.728536116720544e-173,69.0,5.86000002843656e-140,102.0,8.869506582525054e-127,106.0,7.018154310035422e-184,17.0,9.0742645949942e-199,21.0,2.086110674741661e-210,67.0,8.172470629410772e-59,78.0,5.221036559557293e-120,19.0,2.7336766129232154e-118
495,75.0,8.255893597625482e-174,58.0,8.441031539609891e-141,99.0,1.0656357407829004e-127,100.0,4.2649604717339126e-184,17.0,2.9354463500731398e-199,22.0,3.771915747770795e-211,66.0,9.046839165256508e-59,79.0,1.8743342351490905e-120,36.0,1.3428088060473016e-118
496,62.0,2.0602268442207215e-174,50.0,1.2849742185890529e-141,95.0,3.896667165026194e-129,96.0,2.670792846748912e-184,20.0,5.726876851688705e-200,19.0,6.905233216837247e-212,64.0,1.0457659923205291e-58,80.0,7.363386378438068e-121,44.0,7.279868257244722e-119
497,34.0,5.577772098090876e-175,53.0,2.071436495210248e-142,88.0,1.0721641317203043e-130,100.0,1.7261932497065172e-184,19.0,8.756341854108474e-201,16.0,1.2802788755012154e-212,61.0,1.2466493145576562e-58,81.0,2.1968745693268857e-121,38.0,4.333343638813775e-119
498,18.0,1.693782198727403e-175,50.0,3.5436872397508405e-143,88.0,2.3598120251988576e-132,103.0,1.153557419402772e-184,15.0,1.3658659220104134e-201,15.0,2.4047400509441194e-213,58.0,1.5183114290727773e-58,82.0,5.06157660705043e-122,34.0,2.749805655683021e-119
499,12.0,5.378948266297408e-176,44.0,6.360670057297268e-144,86.0,5.71368276962983e-134,104.0,7.91619130314892e-185,14.0,2.1784056675970637e-202,13.0,4.1954892631224955e-214,55.0,1.890269150880547e-58,82.0,1.2056362294192297e-122,34.0,1.929353932827813e-119
500,9.0,1.850457720736708e-176,40.0,1.220935798322898e-144,86.0,1.5278997050858416e-135,103.0,5.64481563948027e-185,12.0,3.567658798687353e-203,14.0,7.403875051202736e-215,52.0,2.4025225356356156e-58,83.0,3.0953902199875444e-123,36.0,1.4729417836961736e-119
501,9.0,6.681077745354808e-177,33.0,2.513833131482696e-145,86.0,4.366610587346705e-137,102.0,4.194287917896759e-185,12.0,6.0715447130719294e-204,14.0,1.4393892609534325e-215,49.0,3.114297552455021e-58,83.0,7.875938941571512e-124,37.0,1.196943472471426e-119
502,12.0,2.6192238219733737e-177,22.0,5.61136298260089e-146,89.0,1.3969938595891944e-138,100.0,3.258235456018047e-185,10.0,1.0581324670164828e-204,7.0,2.831942671940966e-216,46.0,4.1629825034082235e-58,83.0,2.0182990938990796e-124,38.0,9.91350301574317e-120
503,15.0,1.0834616021384849e-177,15.0,1.349785377091254e-146,92.0,5.02957344216027e-140,99.0,2.6756002140687955e-185,10.0,1.9141042356967707e-205,2.0,5.639384045240163e-217,42.0,5.7496185520152974e-58,81.0,5.315266639646394e-125,35.0,8.441882818194327e-120
504,17.0,4.7542702668515725e-178,12.0,3.561738396704312e-147,94.0,2.0514470344874405e-141,98.0,2.3151553358952445e-185,10.0,3.6044618474199363e-206,1.0,1.136793540748424e-217,39.0,8.118841251800841e-58,82.0,1.4383992734529087e-125,26.0,7.53307038357754e-120
505,21.0,2.2286701561844637e-178,13.0,1.0207152561947649e-147,96.0,9.56467735732672e-143,99.0,2.124328090921834e-185,11.0,7.077955356100488e-207,1.0,2.320087223811347e-218,35.0,1.1893344436631032e-57,82.0,4.0415232796491354e-126,18.0,5.190382914267096e-120
506,24.0,1.1527670083892235e-178,15.0,3.253500048572304e-148,97.0,5.273571007035647e-144,99.0,2.1012282633663517e-185,12.0,1.4495533418347941e-207,2.0,6.142707197967073e-219,32.0,1.8125475242815416e-57,83.0,1.1876271987245922e-126,11.0,3.118392931105249e-120
507,27.0,6.611400008774376e-179,18.0,1.1416027634796703e-148,101.0,3.500839457753557e-145,99.0,2.3085712859460595e-185,12.0,3.0916608230106635e-208,2.0,1.6514948032975113e-219,29.0,2.837350080719226e-57,83.0,3.7187723988801685e-127,10.0,2.1886692049012916e-120
508,33.0,4.235378364753423e-179,21.0,4.5729648487615355e-149,102.0,3.0048469053802248e-146,100.0,3.392621386618858e-185,13.0,6.848308837758042e-209,2.0,4.510800706159904e-220,27.0,4.651058981772441e-57,73.0,1.2766811706060637e-127,10.0,1.7099393968328765e-120
509,38.0,3.0654332665339137e-179,23.0,2.4662879297869906e-149,105.0,6.144173659555786e-147,101.0,1.1316781026023036e-184,14.0,1.699495050541104e-209,3.0,9.653843321084888e-221,26.0,7.864553956771435e-57,59.0,4.988988228992141e-128,12.0,1.4481698051507753e-120
510,45.0,2.535721900328581e-179,27.0,5.533818204586265e-149,106.0,2.3345588335467052e-146,101.0,8.392210746084308e-184,15.0,5.3409092039566024e-210,3.0,1.8674755541057497e-221,25.0,1.3736907520494024e-56,48.0,2.219800704158485e-128,14.0,1.3229350019537595e-120
511,52.0,2.541509941983612e-179,29.0,3.80835942010584e-148,103.0,1.0434716720206162e-145,102.0,7.95397795147499e-183,16.0,1.7121001334936413e-210,4.0,3.763175803570122e-222,24.0,2.4098833253926062e-56,46.0,1.0772721964211367e-128,15.0,1.3048876401609102e-120
512,58.0,3.2092389837562416e-179,27.0,2.6180064170423474e-147,103.0,1.9347965880969253e-145,104.0,7.076813085954166e-182,17.0,8.506672462265717e-211,3.0,7.479722227005053e-223,25.0,4.037318466507317e-56,30.0,5.483148910176381e-129,10.0,1.7365893984571548e-120
513,65.0,5.0990753000978426e-179,25.0,1.2174114562283886e-146,100.0,1.104503620550443e-145,106.0,4.5855973267068686e-181,18.0,2.935792245652591e-211,1.0,1.5525202743318922e-223,26.0,6.2868525365416305e-56,21.0,2.815371025109685e-129,4.0,2.4704422720430612e-120
514,71.0,1.2071123361487036e-177,23.0,3.611573532860273e-146,97.0,3.6074313352033774e-146,107.0,1.7876056022504072e-180,19.0,1.805206419248858e-211,2.0,3.8604309258039e-224,27.0,7.606816659565907e-56,20.0,1.5871678728323587e-129,1.0,2.603938294145478e-120
515,75.0,4.811388588453317e-176,21.0,5.242579517090553e-146,94.0,1.2068488902565016e-146,108.0,3.646323751537845e-180,19.0,3.7725850439873465e-212,6.0,1.3457639399106736e-224,28.0,5.831510281291351e-56,29.0,8.44850402160225e-130,4.0,2.3904194253817984e-120
516,77.0,3.2078329727922474e-175,21.0,3.8168403855949346e-146,95.0,4.0854686100070516e-147,108.0,3.4194195291713414e-180,20.0,8.255837972129758e-213,7.0,2.9905219948235026e-225,30.0,4.186164602590079e-56,33.0,5.2827736598938565e-130,13.0,2.501976427895457e-120
517,79.0,7.968089732536727e-175,21.0,2.081863579141016e-146,96.0,1.3858633492577548e-147,108.0,2.081274295251922e-180,22.0,1.8928272210409517e-213,8.0,8.29647906446802e-226,31.0,5.456770298949711e-56,34.0,3.4471002356422315e-130,19.0,3.0583806656626334e-120
518,80.0,4.514779966332678e-175,22.0,9.203185081024971e-147,97.0,4.809091781256938e-148,110.0,8.62348117756026e-181,23.0,4.412260409237539e-214,10.0,3.295701594773698e-226,32.0,4.785572320794479e-54,30.0,2.0152918205597043e-130,18.0,4.1648356247644455e-120
519,82.0,1.3960469473278203e-175,23.0,3.793698448753409e-147,98.0,1.6589019272108624e-148,111.0,2.6618304793462084e-181,25.0,1.1058449329795698e-214,11.0,9.516113114377704e-227,34.0,3.6351859955955415e-52,28.0,1.4203548442798733e-130,16.0,6.6153314529702e-120
520,83.0,2.975613820915793e-176,22.0,1.580485782440526e-147,99.0,5.933040464444089e-149,112.0,6.895000975211592e-182,29.0,3.408187609331109e-215,11.0,2.0654431397984549e-227,35.0,1.1923228149454173e-51,27.0,2.1102927631032057e-129,16.0,3.818115894270393e-117
521,84.0,5.683437170080567e-177,22.0,7.550606785570238e-148,101.0,2.2259950536874215e-149,112.0,1.7287548436164172e-182,30.0,1.1581668922429201e-215,11.0,4.902197671787801e-228,37.0,4.653034602568807e-52,27.0,6.228788688143335e-128,16.0,5.616700195017874e-116
522,85.0,1.1955105139233184e-177,22.0,3.83803365824987e-148,101.0,1.1797718127094423e-149,112.0,4.561984301094488e-183,30.0,4.342133217813135e-216,11.0,3.26663705963122e-228,38.0,1.831690103989321e-52,27.0,8.887302836822934e-129,17.0,8.067527820465882e-117
523,84.0,2.53950478710698e-178,22.0,1.8734506710088012e-148,102.0,5.918598317774782e-150,112.0,1.2665381628604966e-183,30.0,1.4451912914961276e-216,11.0,1.4411037702895045e-228,39.0,7.274204816397147e-53,26.0,1.3939840651764393e-129,17.0,1.2782512984589194e-117
524,85.0,5.108676597497817e-179,21.0,9.733750776960486e-149,102.0,2.805535498792064e-150,108.0,3.644494292064465e-184,30.0,6.870218095259562e-217,8.0,6.65983041288488e-229,41.0,2.9146248050361144e-53,25.0,2.534027803785667e-130,29.0,2.079667129061596e-118
525,85.0,9.863090820942912e-180,20.0,4.858312936740083e-149,102.0,1.2672064064995817e-150,106.0,1.1259802278219463e-184,29.0,4.046011982497605e-217,8.0,2.211698927363527e-229,43.0,1.1783935033083943e-53,25.0,6.221189627820686e-131,36.0,4.121492593188155e-119
526,84.0,1.9475499238665684e-180,20.0,2.339655969692983e-149,102.0,6.469851995628917e-151,105.0,4.118031579703507e-185,29.0,1.5810951486323333e-217,8.0,4.844207026158243e-230,45.0,5.1949652845627283e-54,25.0,2.593574235330081e-131,38.0,1.0992304586193223e-119
527,83.0,3.8239877167187585e-181,20.0,1.0498506386419885e-149,103.0,3.167487861748338e-151,105.0,1.6090028022065095e-185,29.0,5.594658686149734e-218,8.0,1.0284590338760829e-230,45.0,2.1385660127112746e-54,24.0,2.0641255215042957e-131,28.0,3.066823889654877e-120
528,82.0,7.940106387385141e-182,19.0,4.4608387460189703e-150,103.0,1.4966335387015348e-151,105.0,6.7688138443053006e-186,29.0,1.9821651349932077e-218,9.0,2.4241316120532084e-231,45.0,8.361422647922022e-55,24.0,2.301964059564943e-131,18.0,6.724144591751554e-121
529,81.0,1.9309462944230807e-182,18.0,1.867296455841449e-150,102.0,7.207089438167617e-152,105.0,2.982481103557049e-186,29.0,7.121829075030486e-219,10.0,5.940674151972947e-232,44.0,3.157318612674398e-55,26.0,3.156159117572869e-131,14.0,1.110256630438708e-121
530,78.0,4.758053145575674e-183,17.0,7.732567015691978e-151,101.0,3.5719702950161525e-152,104.0,1.332035454898651e-186,30.0,2.604953369405616e-219,10.0,1.5128553890645161e-232,42.0,1.155721250102886e-55,28.0,5.682090367290559e-131,13.0,1.9048421641408211e-122
531,72.0,1.085782707473891e-183,16.0,3.18088289097037e-151,100.0,1.7845627850155428e-152,103.0,6.056404066097668e-187,29.0,9.81700704532631e-220,9.0,4.023758111032894e-233,41.0,4.380738486013983e-56,30.0,3.0179839391251103e-131,13.0,5.9913031035275904e-123
532,65.0,2.3451266154329696e-184,15.0,1.2883997393694068e-151,97.0,9.014685840881288e-153,102.0,2.630109337296084e-187,28.0,3.5383775166186842e-220,8.0,1.0008743852961527e-233,39.0,1.6530723685094026e-56,34.0,1.6536750278772182e-131,11.0,1.0909051871220773e-123
533,61.0,5.4690740136208685e-185,12.0,5.366364812395535e-152,95.0,4.6988108099284617e-153,101.0,1.1768044524080755e-187,27.0,1.3228978642014772e-220,9.0,2.6061847662288066e-234,38.0,6.284465416403325e-57,24.0,8.874284703234707e-132,10.0,1.987380878933536e-124
534,53.0,1.2904890933332528e-185,13.0,2.3049044580922952e-152,96.0,2.647462368281392e-153,100.0,4.7513763281949836e-188,24.0,5.816826177121007e-221,6.0,7.221915684590474e-235,36.0,2.438346391089588e-57,36.0,5.145577222725539e-132,9.0,6.729796742960926e-125
535,47.0,2.750105022184857e-186,14.0,1.0463871124344399e-152,96.0,1.4343699930225497e-153,99.0,1.3842519383370394e-188,21.0,3.677408982253787e-221,5.0,2.032300939311293e-235,34.0,9.786396747834934e-58,45.0,2.874760460530407e-132,8.0,1.5741796357795505e-125
536,43.0,5.793470753045819e-187,16.0,4.941620076147252e-153,97.0,7.880563277013745e-154,98.0,4.025903346144929e-189,19.0,2.6591240071866384e-221,6.0,8.248689993104966e-236,33.0,3.885792699973484e-58,52.0,1.7319561698512736e-132,8.0,8.539227932403653e-126
537,38.0,1.316304129285853e-187,17.0,2.5948837130588955e-153,97.0,4.827404100363403e-154,98.0,1.4205956209648948e-189,16.0,2.1230693794965806e-221,6.0,7.354886278319115e-236,33.0,1.5617017838154735e-58,52.0,1.0354478177885495e-132,9.0,1.7080715789913926e-126
538,36.0,3.0237786785969906e-188,17.0,1.4336893674420304e-153,98.0,3.223463079902803e-154,97.0,5.770183822558626e-190,14.0,1.8403755011159299e-221,6.0,8.721201893368892e-236,33.0,6.354242740616622e-59,50.0,6.764147704850936e-133,9.0,3.767237954397597e-127
539,34.0,7.524060411210443e-189,18.0,8.042661034204479e-154,98.0,2.6251314482389838e-154,97.0,2.52799866503483e-190,12.0,1.723188170688386e-221,6.0,8.172885779514381e-236,33.0,2.67137865935141e-59,52.0,5.7688043722042995e-133,8.0,8.770361948571734e-128
540,30.0,1.6868827762143404e-189,18.0,4.9612737659369746e-154,99.0,1.6908679980981316e-154,96.0,1.0580559320780495e-190,12.0,8.079066555422766e-222,7.0,1.0964737417157044e-235,35.0,1.1366449116535642e-59,39.0,4.312182387112408e-133,9.0,3.514669485854885e-128
541,28.0,3.822867483391322e-190,18.0,3.2473666041860275e-154,100.0,1.0071373404911033e-154,95.0,4.1691030559360303e-191,11.0,3.128155242733813e-222,7.0,1.1388570739541612e-235,37.0,4.7645486464634096e-60,32.0,2.842101797197966e-133,13.0,3.972492324468054e-128
542,26.0,8.535155497827594e-191,18.0,2.1608181131220306e-154,101.0,5.784897997749887e-155,94.0,1.6941754046706668e-191,10.0,1.1360688929422851e-222,7.0,2.2613157941276973e-235,38.0,2.0394347900819183e-60,33.0,1.780622287475309e-133,17.0,3.7236490978746015e-128
543,23.0,1.9498526793893223e-191,20.0,1.605740239551777e-154,99.0,3.1442600529187846e-155,92.0,6.59218567239946e-192,10.0,6.070426739905585e-223,9.0,4.2089254320560085e-235,38.0,9.066251239396405e-61,29.0,1.1915344816320116e-133,22.0,1.0311361293746222e-127
544,22.0,4.427782605701162e-192,21.0,1.345860773024152e-154,98.0,1.717505145469282e-155,89.0,3.05930938641727e-192,10.0,4.734133453365119e-223,9.0,1.5714467088884801e-235,37.0,4.1185662544264675e-61,30.0,9.593568025239682e-134,25.0,3.5763754600138704e-127
545,22.0,1.0203924920244694e-192,21.0,1.2155615068098378e-154,98.0,9.684753768229893e-156,88.0,2.3464165531384793e-192,10.0,3.841950512691928e-223,9.0,2.6068323960283623e-236,36.0,1.8651259987228712e-61,31.0,8.667991882217818e-134,27.0,1.358079253821858e-126
546,22.0,2.3784275018535237e-193,22.0,1.3423034159298292e-154,99.0,5.470052732226213e-156,88.0,2.1291039789011516e-192,10.0,3.3986694823402286e-223,9.0,5.205727400479939e-237,36.0,8.48155150245244e-62,31.0,8.732786606193194e-134,27.0,2.8054350709684522e-126
547,23.0,6.000581714958137e-194,23.0,2.0136246392266803e-154,99.0,3.1321381975973565e-156,89.0,2.2239624693591803e-192,10.0,3.946045140326795e-223,8.0,6.663324781696084e-238,36.0,3.985627207453303e-62,33.0,9.00503902932883e-134,28.0,2.7899708937301982e-126
548,21.0,1.5340540295133265e-194,25.0,3.462272286468737e-154,97.0,1.8492793588478593e-156,94.0,3.70912685023436e-192,11.0,4.875338115411665e-223,10.0,1.4319544460600864e-238,34.0,1.9116470391335106e-62,36.0,8.924272646210665e-134,27.0,9.015718139344019e-127
549,19.0,4.242318770975459e-195,26.0,5.0271334659325524e-154,98.0,1.1504877393199283e-156,105.0,9.742327354728906e-192,10.0,5.785219585969841e-223,11.0,7.610305061734984e-239,34.0,9.177705965112658e-63,36.0,9.835608261846492e-134,23.0,3.579473381264515e-127
550,19.0,1.1924083089637503e-195,28.0,4.9312196827315256e-154,99.0,7.546482425805064e-157,113.0,6.478425034871572e-191,10.0,1.0820958991095658e-222,9.0,5.8236216272766015e-239,33.0,4.5872084804520773e-63,35.0,9.656387129794964e-134,22.0,2.4502908752244765e-127
551,19.0,3.183439808524888e-196,31.0,2.7772930232209422e-154,99.0,5.097037807736111e-157,118.0,5.166683831568162e-190,11.0,1.308668082311122e-222,7.0,5.641636811485122e-239,31.0,2.3464006896188885e-63,34.0,8.596311074947509e-134,27.0,2.7431683402784353e-127
552,19.0,8.626514151623351e-197,33.0,1.1946196679763121e-154,100.0,3.191325101380885e-157,121.0,1.6869554815476064e-189,11.0,2.2865687987845107e-222,6.0,9.693016568152385e-239,29.0,1.1969589938389678e-63,33.0,7.595012474425407e-134,35.0,3.168885557748215e-127
553,19.0,2.254962847135259e-197,34.0,4.403586509702463e-155,100.0,2.07531293109349e-157,120.0,8.701749118078986e-190,12.0,9.621533785634954e-223,6.0,1.5164739740241267e-238,26.0,6.127294631298241e-64,31.0,6.957239011209325e-134,38.0,1.7508666569140759e-127
554,23.0,5.693541421256859e-198,33.0,1.6779358238588546e-155,97.0,1.7764946307236763e-157,119.0,1.4379061751012294e-190,11.0,2.4842710005756524e-223,5.0,8.436877014517024e-239,25.0,3.17111618961157e-64,35.0,8.198574861480616e-134,38.0,2.2014182020750465e-127
555,25.0,1.4896221915896281e-198,32.0,6.478472522098361e-156,95.0,1.4882447914878023e-157,112.0,1.9924571294683946e-191,11.0,6.755902861154404e-224,7.0,4.71109293899917e-239,24.0,1.6942609190901107e-64,37.0,1.1224012824221779e-133,39.0,3.122347626151082e-127
556,32.0,4.10145183959612e-199,31.0,2.603102136893269e-156,101.0,1.3779950245191296e-157,98.0,2.741780846705762e-192,10.0,1.3619932690962974e-224,6.0,2.671423278854419e-239,25.0,1.0118230257846075e-64,41.0,3.014353112839148e-133,43.0,2.4845096313891896e-127
557,35.0,1.1462621455676402e-199,30.0,1.1348470534158245e-156,104.0,1.4112813347534947e-157,81.0,3.563325362704576e-193,11.0,2.9344156094884946e-225,4.0,1.5544883940999217e-239,28.0,7.3521190762800295e-65,47.0,2.1637864520510314e-131,45.0,5.556864882549271e-128
558,31.0,3.254848042426025e-200,29.0,5.3727700612032115e-157,100.0,1.3623581721264715e-157,66.0,5.177409094477292e-194,12.0,6.441292605994278e-226,4.0,1.094129264709335e-239,32.0,7.093338111438648e-65,53.0,6.192808134338737e-130,31.0,1.7778505970203196e-129
559,27.0,1.1545926160178289e-200,28.0,2.6445204128430247e-157,92.0,1.2315472593895409e-157,55.0,9.964930561730525e-195,13.0,1.9849760285944733e-226,4.0,9.485393807705471e-240,34.0,7.019207155645355e-65,56.0,1.1918652597700183e-129,14.0,4.662089873440937e-131
560,25.0,9.74368715354297e-201,23.0,1.3862029967365552e-157,86.0,9.96961733168716e-158,42.0,2.90353437669942e-195,13.0,8.433862224522851e-227,6.0,1.3716313502539802e-239,35.0,7.138659765800802e-65,51.0,2.447793712279865e-130,20.0,7.954292478627153e-133
561,26.0,1.0929009541030906e-200,19.0,7.585776839006478e-158,81.0,8.238278039027124e-158,42.0,1.1900079813445531e-195,14.0,4.940438818504974e-227,7.0,2.242938985747873e-239,37.0,7.480055705907109e-65,46.0,5.688421882061912e-131,17.0,1.9794520737876337e-134
562,30.0,1.3743467764358682e-200,19.0,4.438851027662749e-158,78.0,6.659105840863826e-158,43.0,5.603909755454539e-196,13.0,3.637269588761049e-227,7.0,4.055563669447172e-239,39.0,8.09935809316895e-65,39.0,1.400625935995218e-131,8.0,6.767743328525513e-136
563,35.0,1.9902820700713104e-200,18.0,2.727511647843261e-158,76.0,5.2655367871508625e-158,45.0,2.6251341652133174e-196,16.0,3.106783271810656e-227,7.0,5.99826325804907e-239,40.0,9.096113085101485e-65,28.0,3.409024698152191e-132,17.0,3.0749769072763257e-137
564,39.0,3.4499374730718947e-200,18.0,1.7363017630612418e-158,75.0,4.243235896219529e-158,47.0,1.193942050632703e-196,19.0,5.479779366494169e-227,9.0,7.207037832309849e-239,41.0,9.413534482281367e-65,19.0,9.340700846689612e-133,26.0,1.9932654694577782e-138
565,41.0,5.522459372205141e-200,18.0,1.1772702376234776e-158,71.0,4.0190569207446825e-158,49.0,5.938706271056325e-197,21.0,6.158067271830201e-227,9.0,9.083019521487325e-239,42.0,8.979466911839827e-65,13.0,3.3759550096957657e-133,34.0,2.2665176470090394e-139
566,47.0,8.063290489938689e-200,18.0,8.582716632432036e-159,69.0,4.397338793891749e-158,51.0,3.648771645040892e-197,24.0,7.852961777263562e-227,11.0,1.2074096383189818e-238,41.0,8.83817773783868e-65,8.0,1.9188377734438386e-133,40.0,4.431402077793413e-140
567,27.0,1.0593576794737183e-199,54.0,6.894407267001505e-159,18.0,5.74215862086346e-158,55.0,3.207300377476042e-197,23.0,6.183144062242232e-227,18.0,1.7062554369293356e-238,51.0,8.027092591157342e-65,18.0,1.083187590792385e-133,24.0,1.3729959794132205e-140
568,25.0,1.233882597520008e-199,55.0,6.160302464001845e-159,20.0,7.46318222975065e-158,51.0,4.212020718844427e-197,24.0,3.231590277472155e-227,24.0,2.5966971958088636e-238,49.0,7.518682695641303e-65,24.0,6.470645507784519e-134,27.0,5.9973219854786e-141
569,25.0,6.998648599020027e-200,49.0,6.274646886485287e-159,30.0,7.873950276973162e-158,52.0,3.959556770188992e-197,23.0,1.7422751513485578e-227,20.0,2.4202101240744588e-238,50.0,6.511846599180757e-65,25.0,3.8924790030902197e-134,22.0,1.3078200910055703e-141
570,24.0,1.8807097771548517e-200,44.0,7.329809927076146e-159,41.0,7.2260569167947425e-158,55.0,2.2672381622856725e-197,20.0,6.951399136061328e-228,17.0,1.5388902543212607e-238,54.0,4.747622365334807e-65,21.0,2.511853211013103e-134,21.0,2.060732621868145e-142
